sep=|
Country|Resource|Quantity|Unit|Sector|Urgency|Time to ship from Canada to Country (days)|Date Resource is Required by (yyyy-mm-dd)
Guyana|Primary manufacturing|1204958|kilowatt_hour|Forestry|0.08|6|2023-05-18
Guyana|Services|1504.27|week|Forestry|0.18|3|2023-05-15
Guyana|Electricity|2854218543.85|british_thermal_unit|Energy|0.05|4|2023-05-06
Haiti|Coal|226252781340.74|gram|Minerals and mining|1.0|1|2023-05-05
Heard Island and McDonald Islands|Petrochemicals|6022.44|cubic_foot|Energy|0.05|5|2023-05-20
Heard Island and McDonald Islands|Primary sawmill and wood products|72.27|kilometer|Forestry|0.15|4|2023-05-04
Heard Island and McDonald Islands|Electricity|1110399|kilowatt_hour|Energy|0.13|13|2023-05-28
Heard Island and McDonald Islands|Refined petroleum products (fuels and lubricants)|44021.81|cubic_foot|Energy|0.2|4|2023-05-15
Heard Island and McDonald Islands|Biofuels|462.52|cubic_foot|Energy|0.23|0|2023-05-24
Heard Island and McDonald Islands|Services|1137925|hour|Energy|0.08|12|2023-05-29
Heard Island and McDonald Islands|Miscellaneous metal products|150.17|ton|Minerals and mining|0.16|1|2023-05-10
Holy See (the)|Primary pulp and paper products|195724.19|ton|Forestry|0.09|11|2023-05-26
Holy See (the)|Other bioproducts (from forestry biomass)|0.56|ton|Forestry|0.08|3|2023-05-20
Holy See (the)|Services and custom work|59.08|month|Forestry|0.1|3|2023-05-02
Holy See (the)|Services|173.1|year|Energy|0.03|4|2023-05-05
Holy See (the)|Extraction|143917.76|ton|Forestry|0.04|10|2023-05-29
Holy See (the)|Electricity|9369145903.16|british_thermal_unit|Energy|0.02|2|2023-05-15
Holy See (the)|Petrochemicals|567320.0|quart|Energy|0.03|2|2023-05-12
Holy See (the)|Other refined petroleum and coal products|11099.1|cubic_foot|Energy|0.01|3|2023-05-06
Holy See (the)|Biofuels|30752|liter|Energy|0.06|2|2023-05-06
Holy See (the)|Primary manufacturing|1133788|kilowatt_hour|Forestry|0.1|13|2023-05-28
Holy See (the)|Services|192.33|week|Forestry|0.08|1|2023-05-07
Holy See (the)|Primary manufacturing|15803006400000.0|joule|Energy|0.11|3|2023-05-12
Holy See (the)|Primary non-metallic minerals products|15201243354.25|ounce|Minerals and mining|0.07|9|2023-05-17
Holy See (the)|Extraction|516015751959.4|gram|Minerals and mining|0.09|3|2023-05-10
Holy See (the)|Services|808.76|week|Minerals and mining|0.06|0|2023-05-15
Holy See (the)|Secondary wood products|23064264.83|gram|Forestry|0.01|4|2023-05-16
Holy See (the)|Natural gas|24239336.73|pint|Energy|0.02|2|2023-05-03
Honduras|Services and custom work|986.88|day|Forestry|0.99|6|2023-05-19
Honduras|Primary forestry bioproducts|11467000000.0|gram|Forestry|0.01|3|2023-05-02
Hong Kong|Primary manufacturing|224090|kilowatt_hour|Forestry|0.31|2|2023-05-28
Hong Kong|Services and custom work|7582320.0|minute|Minerals and mining|0.44|13|2023-05-23
Hong Kong|Extraction|1132045|kilowatt_hour|Energy|0.25|1|2023-05-09
Hungary|Bioenergy|16221|kilowatt_hour|Energy|0.1|3|2023-05-13
Hungary|Miscellaneous metal products|218.55|metric_ton|Minerals and mining|0.05|11|2023-05-23
Hungary|Primary manufacturing|506116800000.0|joule|Forestry|0.1|0|2023-05-15
Hungary|Crude oil|1458853000.0|cubic_centimeter|Energy|0.08|12|2023-05-23
Hungary|Services|2120.84|week|Energy|0.09|0|2023-05-22
Hungary|Services and custom work|34.33|month|Forestry|0.02|12|2023-05-26
Hungary|Primary forestry bioproducts|223001987.45|ounce|Forestry|0.06|4|2023-05-04
Hungary|Other refined petroleum and coal products|15268.0|quart|Energy|0.04|0|2023-05-15
Hungary|Primary pulp and paper products|346654.86|ton|Forestry|0.03|13|2023-05-19
Hungary|Non-metallic minerals|235546000.0|kilogram|Minerals and mining|0.05|3|2023-05-04
Hungary|Primary metallic minerals products|10827095702.69|ounce|Minerals and mining|0.08|0|2023-05-15
Hungary|Biofuels|45797.92|quart|Energy|0.09|5|2023-05-23
Hungary|Primary manufacturing|4633858|kilowatt_hour|Energy|0.019999999999999997|4|2023-05-08
Hungary|Secondary wood products|3848896.0|ounce|Forestry|0.09|7|2023-05-24
Hungary|Other bioproducts (from forestry biomass)|163|kilogram|Forestry|0.04|2|2023-05-11
Hungary|Services|177192|hour|Forestry|0.02|2|2023-05-27
Hungary|Petrochemicals|296492.38|liter|Energy|0.04|2|2023-05-10
Iceland|Primary manufacturing|2250573239.71|british_thermal_unit|Minerals and mining|0.08|0|2023-05-15
Iceland|Primary forestry bioproducts|3625.5|ton|Forestry|0.01|8|2023-05-28
Iceland|Services and custom work|10615020.0|minute|Minerals and mining|0.07|0|2023-05-10
Iceland|Primary pulp and paper products|386631283.06|pound|Forestry|0.08|2|2023-05-03
Iceland|Services|227497|hour|Forestry|0.1|0|2023-05-23
Iceland|Miscellaneous metal products|198.55|ton|Minerals and mining|0.01|4|2023-05-29
Iceland|Services|115113|hour|Minerals and mining|0.07|0|2023-05-02
Iceland|Primary manufacturing|390745|kilowatt_hour|Forestry|0.02|9|2023-05-29
Iceland|Other bioproducts (from forestry biomass)|1172000.0|gram|Forestry|0.06|9|2023-05-26
Iceland|Petrochemicals|13810.54|cubic_foot|Energy|0.03|2|2023-05-17
Iceland|Bioenergy|33192000000.0|joule|Energy|0.11|11|2023-05-20
Iceland|Biofuels|2437|liter|Energy|0.049999999999999996|2|2023-05-15
Iceland|Primary manufacturing|12992630400000.0|joule|Energy|0.07|3|2023-05-03
Iceland|Tertiary metal products|713814|ton|Minerals and mining|0.08|1|2023-05-16
Iceland|Services and custom work|1802640.0|minute|Forestry|0.04|1|2023-05-08
Iceland|Primary non-metallic minerals products|7940768492.2|ounce|Minerals and mining|0.12|6|2023-05-22
India|Biofuels|49778.47|pint|Energy|0.44|13|2023-05-22
India|Bioenergy and biofuel (from forestry biomass)|6760|gallon|Forestry|0.31|1|2023-05-03
India|Refined petroleum products (fuels and lubricants)|41334.7|cubic_foot|Energy|0.25|3|2023-05-08
Indonesia|Metallic minerals|26307532465.77|ounce|Minerals and mining|0.16999999999999998|9|2023-05-23
Indonesia|Extraction|17543487600000.0|joule|Energy|0.42|1|2023-05-13
Indonesia|Primary non-metallic minerals products|697050.97|ton|Minerals and mining|0.01|2|2023-05-10
Indonesia|Electricity|432699|kilowatt_hour|Energy|0.4|9|2023-05-24
Iran (Islamic Republic of)|Services and custom work|3.53|year|Forestry|0.13|1|2023-05-15
Iran (Islamic Republic of)|Biofuels|55421.18|pint|Energy|0.02|2|2023-05-20
Iran (Islamic Republic of)|Electricity|3225006|kilowatt_hour|Energy|0.16|11|2023-05-23
Iran (Islamic Republic of)|Crude oil|3167467.29|quart|Energy|0.17|12|2023-05-22
Iran (Islamic Republic of)|Secondary metal products|87529|ton|Minerals and mining|0.04|2|2023-05-07
Iran (Islamic Republic of)|Extraction|677199600000.0|joule|Energy|0.07|10|2023-05-28
Iran (Islamic Republic of)|Natural gas|2860511.21|liter|Energy|0.05|3|2023-05-02
Iran (Islamic Republic of)|Refined petroleum products (fuels and lubricants)|6541968.0|pint|Energy|0.11|0|2023-05-10
Iran (Islamic Republic of)|Services|409.9|week|Minerals and mining|0.01|0|2023-05-08
Iran (Islamic Republic of)|Secondary wood products|227599|pound|Forestry|0.08|5|2023-05-18
Iran (Islamic Republic of)|Services|2893.05|month|Energy|0.12|0|2023-05-28
Iran (Islamic Republic of)|Secondary paper products|414605739.51|pound|Forestry|0.04|2|2023-05-27
Iraq|Coal|27711|ton|Minerals and mining|0.03|2|2023-05-23
Iraq|Biofuels|41872|liter|Energy|0.06|4|2023-05-15
Iraq|Refined petroleum products (fuels and lubricants)|1399023843.37|milliliter|Energy|0.05|8|2023-05-23
Iraq|Secondary wood products|11430.07|kilogram|Forestry|0.05|10|2023-05-21
Iraq|Primary manufacturing|820940689.4|british_thermal_unit|Minerals and mining|0.09|12|2023-05-22
Iraq|Services|118.78|month|Energy|0.01|0|2023-05-21
Iraq|Services and custom work|16.57|year|Minerals and mining|0.06|8|2023-05-24
Iraq|Miscellaneous metal products|130.64|ton|Minerals and mining|0.05|4|2023-05-11
Iraq|Extraction|187397.33|ton|Forestry|0.02|6|2023-05-16
Iraq|Metallic minerals|1434782000.0|kilogram|Minerals and mining|0.08|4|2023-05-13
Iraq|Extraction|15534205200000.0|joule|Energy|0.04|1|2023-05-13
Iraq|Primary manufacturing|3212661600000.0|joule|Forestry|0.08|6|2023-05-22
Iraq|Services and custom work|622.88|day|Forestry|0.06|3|2023-05-07
Iraq|Electricity|3453876|kilowatt_hour|Energy|0.1|0|2023-05-05
Iraq|Primary non-metallic minerals products|103410.03|ton|Minerals and mining|0.07|5|2023-05-22
Iraq|Services|359.97|month|Forestry|0.03|13|2023-05-22
Iraq|Primary forestry bioproducts|8368|metric_ton|Forestry|0.07|7|2023-05-18
Iraq|Other refined petroleum and coal products|299115.67|liter|Energy|0.01|3|2023-05-25
Iraq|Petrochemicals|365201387.27|milliliter|Energy|0.04|2|2023-05-05
Ireland|Bioenergy|4940780.39|british_thermal_unit|Energy|1.0|4|2023-05-22
Isle of Man|Extraction|178168781.81|pound|Forestry|0.01|4|2023-05-20
Isle of Man|Tertiary metal products|331170|ton|Minerals and mining|0.06|6|2023-05-24
Isle of Man|Primary manufacturing|3052670400000.0|joule|Forestry|0.01|2|2023-05-09
Isle of Man|Other refined petroleum and coal products|45847|gallon|Energy|0.28|0|2023-05-02
Isle of Man|Services|2385.86|month|Energy|0.1|10|2023-05-28
Isle of Man|Non-metallic minerals|341754000000.0|gram|Minerals and mining|0.25|13|2023-05-16
Isle of Man|Secondary paper products|327443000.0|kilogram|Forestry|0.24|3|2023-05-13
Isle of Man|Bioenergy and biofuel (from forestry biomass)|980.0|quart|Forestry|0.049999999999999996|5|2023-05-29
Israel|Non-metallic minerals|399490000000.0|gram|Minerals and mining|0.38|1|2023-05-04
Israel|Extraction|8663.06|ton|Forestry|0.05|2|2023-05-19
Israel|Bioenergy|32456286.68|british_thermal_unit|Energy|0.28|11|2023-05-28
Israel|Services|8937660.0|minute|Forestry|0.29|1|2023-05-07
Italy|Extraction|5309902800000.0|joule|Energy|0.09999999999999991|12|2023-05-16
Italy|Tertiary metal products|1007606461979.04|gram|Minerals and mining|0.09|9|2023-05-17
Italy|Secondary metal products|5260640000.0|ounce|Minerals and mining|0.01|0|2023-05-23
Italy|Other refined petroleum and coal products|14415.58|cubic_foot|Energy|0.04|13|2023-05-17
Italy|Refined petroleum products (fuels and lubricants)|2728.0|pint|Energy|0.09|0|2023-05-24
Italy|Bioenergy|5422|kilowatt_hour|Energy|0.06|0|2023-05-02
Italy|Extraction|309052817.62|pound|Forestry|0.1|7|2023-05-16
Italy|Services and custom work|5.3|year|Minerals and mining|0.07|8|2023-05-25
Italy|Petrochemicals|15296|gallon|Energy|0.05|0|2023-05-09
Italy|Non-metallic minerals|8754820986.08|ounce|Minerals and mining|0.03|8|2023-05-20
Italy|Primary metallic minerals products|523730000.0|kilogram|Minerals and mining|0.09|0|2023-05-17
Italy|Primary non-metallic minerals products|8204723549.47|ounce|Minerals and mining|0.05|6|2023-05-16
Italy|Metallic minerals|20412054109.29|ounce|Minerals and mining|0.060000000000000005|0|2023-05-13
Italy|Miscellaneous metal products|180400000.0|gram|Minerals and mining|0.04|0|2023-05-18
Italy|Primary manufacturing|2531167200000.0|joule|Minerals and mining|0.04|4|2023-05-13
Italy|Secondary wood products|115.31|ton|Forestry|0.08|11|2023-05-28
Jamaica|Bioenergy and biofuel (from forestry biomass)|118.44|cubic_foot|Forestry|0.08|2|2023-05-10
Jamaica|Bioenergy|48006000000.0|joule|Energy|0.02|3|2023-05-27
Jamaica|Primary pulp and paper products|8687200801.02|ounce|Forestry|0.1|10|2023-05-20
Jamaica|Primary non-metallic minerals products|80230626.45|pound|Minerals and mining|0.019999999999999997|2|2023-05-06
Jamaica|Services|17824380.0|minute|Minerals and mining|0.15|10|2023-05-16
Jamaica|Primary metallic minerals products|5766481477.63|ounce|Minerals and mining|0.09|9|2023-05-26
Jamaica|Extraction|190458.45|ton|Forestry|0.11|3|2023-05-11
Jamaica|Natural gas|386073|cubic_foot|Energy|0.1|4|2023-05-11
Jamaica|Non-metallic minerals|29713903.7|pound|Minerals and mining|0.06|13|2023-05-22
Jamaica|Extraction|11769879600000.0|joule|Energy|0.07|5|2023-05-17
Jamaica|Biofuels|44372000.0|milliliter|Energy|0.08|4|2023-05-25
Jamaica|Petrochemicals|419964939.55|milliliter|Energy|0.01|12|2023-05-19
Jamaica|Miscellaneous metal products|52623|kilogram|Minerals and mining|0.01|3|2023-05-08
Jamaica|Tertiary metal products|749623|ton|Minerals and mining|0.03|2|2023-05-28
Jamaica|Crude oil|736427.68|gallon|Energy|0.01|1|2023-05-08
Jamaica|Primary forestry bioproducts|82787988.7|ounce|Forestry|0.06|0|2023-05-09
Japan|Other refined petroleum and coal products|362112491.26|milliliter|Energy|0.01|10|2023-05-28
Japan|Primary sawmill and wood products|72.27|kilometer|Forestry|0.13|3|2023-05-14
Japan|Biofuels|7749000.0|milliliter|Energy|0.14|1|2023-05-07
Japan|Refined petroleum products (fuels and lubricants)|17178.62|cubic_foot|Energy|0.15|3|2023-05-26
Japan|Services and custom work|11701800.0|minute|Minerals and mining|0.11|3|2023-05-28
Japan|Petrochemicals|1364032.0|pint|Energy|0.01|4|2023-05-22
Japan|Services|12717.21|day|Forestry|0.12|11|2023-05-22
Japan|Miscellaneous metal products|89.08|ton|Minerals and mining|0.08|1|2023-05-22
Japan|Primary manufacturing|2838994|kilowatt_hour|Energy|0.07|0|2023-05-09
Japan|Other bioproducts (from forestry biomass)|68008.2|ounce|Forestry|0.04|0|2023-05-06
Japan|Tertiary metal products|909912644513.18|gram|Minerals and mining|0.08|9|2023-05-29
Japan|Secondary paper products|341575.41|ton|Forestry|0.06|0|2023-05-03
Jersey|Other bioproducts (from forestry biomass)|1.0|ton|Forestry|0.11|4|2023-05-11
Jersey|Services|183380|hour|Forestry|0.2|0|2023-05-13
Jersey|Coal|8596800000.0|ounce|Minerals and mining|0.05|3|2023-05-20
Jersey|Services and custom work|5.23|year|Forestry|0.07|1|2023-05-16
Jersey|Other refined petroleum and coal products|351354350.97|milliliter|Energy|0.02|2|2023-05-08
Jersey|Extraction|2333313.62|metric_ton|Minerals and mining|0.15|2|2023-05-03
Jersey|Tertiary metal products|941127|ton|Minerals and mining|0.12|4|2023-05-24
Jersey|Electricity|827791|kilowatt_hour|Energy|0.03|4|2023-05-02
Jersey|Natural gas|6078805774.75|milliliter|Energy|0.05|4|2023-05-29
Jersey|Refined petroleum products (fuels and lubricants)|2933535.15|liter|Energy|0.12|3|2023-05-07
Jersey|Secondary wood products|115671.04|kilogram|Forestry|0.08|1|2023-05-08
Jordan|Petrochemicals|79072|gallon|Energy|0.6|9|2023-05-20
Jordan|Bioenergy and biofuel (from forestry biomass)|37468.0|quart|Forestry|0.22|6|2023-05-25
Jordan|Crude oil|4385382.87|quart|Energy|0.18|2|2023-05-11
Kazakhstan|Secondary wood products|1594704.0|ounce|Forestry|0.13|9|2023-05-22
Kazakhstan|Bioenergy|7073368.62|british_thermal_unit|Energy|0.38|13|2023-05-24
Kazakhstan|Services and custom work|271.93|week|Forestry|0.08|7|2023-05-22
Kazakhstan|Primary manufacturing|4204215131.71|british_thermal_unit|Minerals and mining|0.41|2|2023-05-20
Kenya|Bioenergy and biofuel (from forestry biomass)|27080.0|quart|Forestry|0.02|1|2023-05-22
Kenya|Services|32.97|month|Minerals and mining|0.08|2|2023-05-04
Kenya|Extraction|5436874000.0|pound|Minerals and mining|0.06|2|2023-05-03
Kenya|Natural gas|153098|cubic_foot|Energy|0.03|9|2023-05-19
Kenya|Biofuels|27942|liter|Energy|0.04|3|2023-05-08
Kenya|Services|18709320.0|minute|Forestry|0.02|4|2023-05-12
Kenya|Electricity|9590187600000.0|joule|Energy|0.01|2|2023-05-15
Kenya|Primary manufacturing|393812|kilowatt_hour|Minerals and mining|0.08|2|2023-05-22
Kenya|Primary metallic minerals products|532238.89|ton|Minerals and mining|0.07|0|2023-05-07
Kenya|Crude oil|2857379000.0|cubic_centimeter|Energy|0.12000000000000001|3|2023-05-02
Kenya|Primary forestry bioproducts|2174.86|ton|Forestry|0.03|6|2023-05-18
Kenya|Services|3419.04|month|Energy|0.1|5|2023-05-26
Kenya|Secondary metal products|293844000.0|pound|Minerals and mining|0.01|4|2023-05-27
Kenya|Primary manufacturing|905721|kilowatt_hour|Energy|0.08|3|2023-05-04
Kenya|Primary sawmill and wood products|278679.33|yard|Forestry|0.01|0|2023-05-04
Kenya|Refined petroleum products (fuels and lubricants)|702560.0|quart|Energy|0.14|2|2023-05-02
Kenya|Services and custom work|38827|hour|Forestry|0.09999999999999999|11|2023-05-23
Kiribati|Natural gas|11517820717.6|cubic_centimeter|Energy|0.12|4|2023-05-20
Kiribati|Bioenergy|19630800000.0|joule|Energy|0.11|3|2023-05-03
Kiribati|Secondary wood products|25.85|ton|Forestry|0.11|2|2023-05-19
Kiribati|Primary non-metallic minerals products|668884.71|ton|Minerals and mining|0.06|9|2023-05-21
Kiribati|Services and custom work|6808|hour|Forestry|0.08|3|2023-05-13
Kiribati|Metallic minerals|935320000000.0|gram|Minerals and mining|0.12|3|2023-05-07
Kiribati|Primary manufacturing|1999303200000.0|joule|Minerals and mining|0.03|1|2023-05-22
Kiribati|Primary pulp and paper products|425454687.43|pound|Forestry|0.03|4|2023-05-10
Kiribati|Coal|131056000.0|pound|Minerals and mining|0.09|2|2023-05-12
Kiribati|Secondary metal products|4257888000.0|ounce|Minerals and mining|0.12|0|2023-05-06
Kiribati|Primary metallic minerals products|1404009507.48|ounce|Minerals and mining|0.09|12|2023-05-21
Kiribati|Services|12458.21|day|Minerals and mining|0.03|4|2023-05-20
Kiribati|Primary manufacturing|1099477|kilowatt_hour|Forestry|0.01|7|2023-05-17
Korea (the Democratic People's Republic of)|Primary manufacturing|16481313977.65|british_thermal_unit|Energy|0.39|1|2023-05-16
Korea (the Democratic People's Republic of)|Other bioproducts (from forestry biomass)|75944.84|ounce|Forestry|0.48|5|2023-05-22
Korea (the Democratic People's Republic of)|Tertiary metal products|448744.37|metric_ton|Minerals and mining|0.13|3|2023-05-06
Korea (the Republic of)|Electricity|12493706400000.0|joule|Energy|0.01|2|2023-05-19
Korea (the Republic of)|Primary manufacturing|490346|kilowatt_hour|Energy|0.16|11|2023-05-20
Korea (the Republic of)|Primary pulp and paper products|347540000.0|kilogram|Forestry|0.04|1|2023-05-25
Korea (the Republic of)|Secondary wood products|82239|pound|Forestry|0.04|2|2023-05-02
Korea (the Republic of)|Refined petroleum products (fuels and lubricants)|214284.0|quart|Energy|0.08|0|2023-05-21
Korea (the Republic of)|Biofuels|6026.29|gallon|Energy|0.01|4|2023-05-29
Korea (the Republic of)|Services and custom work|222.27|month|Minerals and mining|0.13|3|2023-05-25
Korea (the Republic of)|Primary sawmill and wood products|24377.67|yard|Forestry|0.12|2|2023-05-09
Korea (the Republic of)|Primary manufacturing|798542|kilowatt_hour|Forestry|0.01|3|2023-05-03
Korea (the Republic of)|Services and custom work|86.71|week|Forestry|0.08|4|2023-05-15
Korea (the Republic of)|Extraction|10020668400000.0|joule|Energy|0.060000000000000005|0|2023-05-08
Korea (the Republic of)|Miscellaneous metal products|6327408.02|ounce|Minerals and mining|0.03|1|2023-05-16
Korea (the Republic of)|Services|4631640.0|minute|Energy|0.060000000000000005|4|2023-05-07
Korea (the Republic of)|Services|17.4|year|Minerals and mining|0.17|4|2023-05-25
Kuwait|Primary non-metallic minerals products|956640871.19|pound|Minerals and mining|0.11|2|2023-05-23
Kuwait|Bioenergy and biofuel (from forestry biomass)|18503092.8|cubic_centimeter|Forestry|0.01|0|2023-05-13
Kuwait|Primary manufacturing|3259208989.85|british_thermal_unit|Forestry|0.03|0|2023-05-21
Kuwait|Primary metallic minerals products|599378.47|ton|Minerals and mining|0.1|1|2023-05-14
Kuwait|Extraction|2051302547284.76|gram|Minerals and mining|0.28|2|2023-05-15
